SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2136905,320268,Revolving loans,NA,0,0,NA,NA,THURSDAY,11,Y,1,NA,NA,NA,XAP,Canceled,-194,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Card Street,NA,NA,NA,NA,NA,NA
1352826,321265,Cash loans,NA,0,0,NA,NA,FRIDAY,12,Y,1,NA,NA,NA,XNA,Canceled,-120,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1700415,449837,Revolving loans,NA,0,0,NA,NA,SUNDAY,11,Y,1,NA,NA,NA,XAP,Canceled,-435,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Card Street,NA,NA,NA,NA,NA,NA
2490384,353728,Revolving loans,16875,337500,337500,NA,337500,FRIDAY,12,Y,1,NA,NA,NA,XAP,Refused,-501,XNA,SCOFR,NA,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,NA,NA,NA,NA,NA,NA
2291756,358240,Consumer loans,19943.505,210687.75,210685.5,2.25,210687.75,THURSDAY,16,Y,1,1.1630740493714253e-5,NA,NA,XAP,Approved,-846,Cash through the bank,XAP,Unaccompanied,Refreshed,Consumer Electronics,POS,XNA,Country-wide,144,Consumer electronics,12,low_normal,POS household without interest,365243,-815,-485,-485,-479,0
2452038,414562,Cash loans,NA,0,0,NA,NA,THURSDAY,12,Y,1,NA,NA,NA,XNA,Canceled,-53,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1418925,278877,Revolving loans,45000,900000,900000,NA,900000,FRIDAY,9,Y,1,NA,NA,NA,XAP,Refused,-418,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,NA,NA,NA,NA,NA,NA
1427376,440441,Cash loans,NA,0,0,NA,NA,THURSDAY,12,Y,1,NA,NA,NA,XNA,Canceled,-63,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2762491,149851,Consumer loans,4373.955,37899,37480.5,3793.5,37899,WEDNESDAY,16,Y,1,0.10009852119097644,NA,NA,XAP,Approved,-2410,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,12,low_normal,POS mobile with interest,365243,-2379,-2049,-2049,-2042,1
2035057,344058,Consumer loans,10225.17,89505,87642,8950.5,89505,SUNDAY,12,Y,1,0.10091785782351811,NA,NA,XAP,Approved,-508,Cash through the bank,XAP,NA,Repeater,Construction Materials,POS,XNA,Stone,50,Construction,10,middle,POS industry with interest,365243,-476,-206,-266,-263,0
1121513,180885,Consumer loans,15553.935,129375,126045,12937.5,129375,SATURDAY,10,Y,1,0.10138048773308608,NA,NA,XAP,Approved,-1649,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Stone,431,Consumer electronics,10,middle,POS household with interest,365243,-1613,-1343,-1343,-899,0
1712387,273313,Cash loans,NA,0,0,NA,NA,TUESDAY,9,Y,1,NA,NA,NA,XNA,Refused,-455,XNA,HC,NA,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2422300,255862,Consumer loans,7684.515,57528,59157,2880,57528,TUESDAY,11,Y,1,0.05055985650791975,NA,NA,XAP,Approved,-1809,Cash through the bank,XAP,Other_A,Repeater,Audio/Video,POS,XNA,Country-wide,400,Consumer electronics,10,high,POS household with interest,365243,-1778,-1508,-1598,-1594,0
1676030,275204,Cash loans,55679.355,900000,952272,NA,900000,WEDNESDAY,8,Y,1,NA,NA,NA,XNA,Approved,-804,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-774,-84,-174,-170,1
1454581,211336,Cash loans,26311.5,450000,450000,NA,450000,MONDAY,13,Y,1,NA,NA,NA,XNA,Approved,-659,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,24,middle,Cash X-Sell: middle,365243,-626,64,-266,-261,0
1491212,447476,Consumer loans,9924.12,121500,97200,24300,121500,THURSDAY,14,Y,1,0.2178181818181818,NA,NA,XAP,Approved,-1001,XNA,XAP,NA,New,Furniture,POS,XNA,Stone,71,Furniture,12,middle,POS industry with interest,365243,-966,-636,-786,-779,0
2788549,348263,Consumer loans,7929.405,80982,70483.5,16200,80982,FRIDAY,3,Y,1,0.2035366906882247,NA,NA,XAP,Approved,-722,Non-cash from your account,XAP,Children,New,Consumer Electronics,POS,XNA,Regional / Local,80,Consumer electronics,10,low_normal,POS household with interest,365243,-691,-421,-421,-412,0
1120838,261987,Cash loans,NA,0,0,NA,NA,FRIDAY,12,Y,1,NA,NA,NA,XNA,Canceled,-152,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1055859,421009,Consumer loans,6445.98,111384,111384,0,111384,FRIDAY,12,Y,1,0,NA,NA,XAP,Approved,-869,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Regional / Local,0,Consumer electronics,24,middle,POS household with interest,365243,-838,-148,-148,-146,0
2711622,420258,Cash loans,NA,0,0,NA,NA,SUNDAY,12,Y,1,NA,NA,NA,XNA,Canceled,-130,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2763462,113526,Consumer loans,6517.845,58495.5,64674,0,58495.5,SUNDAY,16,Y,1,0,NA,NA,XAP,Approved,-312,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,281,Consumer electronics,12,middle,POS household with interest,365243,-281,49,365243,365243,0
2088669,312433,Revolving loans,27000,540000,540000,NA,540000,MONDAY,10,Y,1,NA,NA,NA,XAP,Approved,-464,XNA,XAP,NA,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-421,-387,365243,365243,365243,0
2228209,199638,Consumer loans,5241.78,25105.5,25492.5,2511,25105.5,MONDAY,11,Y,1,0.09765590989438008,NA,NA,XAP,Approved,-867,Cash through the bank,XAP,Children,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,6,high,POS mobile with interest,365243,-836,-686,-686,-670,0
1593971,340246,Cash loans,NA,0,0,NA,NA,WEDNESDAY,13,Y,1,NA,NA,NA,XNA,Canceled,-222,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2293699,209645,Cash loans,NA,0,0,NA,NA,MONDAY,8,Y,1,NA,NA,NA,XNA,Refused,-514,XNA,HC,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1882026,258105,Consumer loans,2464.74,22770,22185,2277,22770,SUNDAY,10,Y,1,0.10137601177336276,NA,NA,XAP,Approved,-2509,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,130,Consumer electronics,10,low_normal,POS household without interest,365243,-2478,-2208,-2208,-2201,1
1155146,372049,Cash loans,20411.685,315000,349096.5,NA,315000,FRIDAY,14,Y,1,NA,NA,NA,XNA,Approved,-1039,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-1009,-319,-679,-672,1
2601026,362637,Revolving loans,NA,0,0,NA,NA,WEDNESDAY,13,Y,1,NA,NA,NA,XAP,Canceled,-545,XNA,XAP,NA,Repeater,XNA,XNA,XNA,AP+ (Cash loan),4,XNA,NA,XNA,Card Street,NA,NA,NA,NA,NA,NA
2466392,174172,Consumer loans,3695.895,20376,18126,2250,20376,WEDNESDAY,13,Y,1,0.12026180533247668,NA,NA,XAP,Approved,-1870,Cash through the bank,XAP,NA,Repeater,Mobile,POS,XNA,Country-wide,39,Connectivity,6,high,POS mobile with interest,365243,-1824,-1674,-1674,-1670,0
2398394,324234,Cash loans,NA,0,0,NA,NA,FRIDAY,8,Y,1,NA,NA,NA,XNA,Refused,-238,XNA,HC,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2470891,257087,Cash loans,16329.195,252000,279274.5,NA,252000,TUESDAY,9,Y,1,NA,NA,NA,XNA,Refused,-1351,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24,middle,Cash X-Sell: middle,NA,NA,NA,NA,NA,NA
2624663,196745,Cash loans,NA,0,0,NA,NA,THURSDAY,18,Y,1,NA,NA,NA,XNA,Canceled,-522,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2434866,212770,Cash loans,NA,0,0,NA,NA,MONDAY,12,Y,1,NA,NA,NA,XNA,Canceled,-103,XNA,XAP,NA,Refreshed,XNA,XNA,XNA,Credit and cash offices,0,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1045032,285549,Cash loans,29089.98,450000,604656,NA,450000,SATURDAY,11,Y,1,NA,NA,NA,XNA,Refused,-872,Cash through the bank,LIMIT,Children,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,36,middle,Cash Street: middle,NA,NA,NA,NA,NA,NA
1162530,288806,Consumer loans,14721.885,123106.5,137974.5,12312,123106.5,WEDNESDAY,16,Y,1,0.08922216747829821,NA,NA,XAP,Approved,-1440,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,1600,Consumer electronics,12,middle,POS household with interest,365243,-1409,-1079,-1079,-1072,0
1616292,338169,Cash loans,25379.28,454500,454500,NA,454500,MONDAY,12,Y,1,NA,NA,NA,XNA,Canceled,-185,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,24,low_normal,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
1408099,228080,Cash loans,18265.5,270000,270000,NA,270000,WEDNESDAY,14,Y,1,NA,NA,NA,Education,Refused,-681,XNA,LIMIT,NA,Repeater,XNA,Cash,walk-in,Contact center,-1,XNA,36,high,Cash Street: high,NA,NA,NA,NA,NA,NA
2325802,285029,Cash loans,38744.82,1282500,1468719,NA,1282500,SATURDAY,7,Y,1,NA,NA,NA,XNA,Refused,-114,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_action,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
2822949,448778,Consumer loans,7696.35,78700.5,84649.5,4500,78700.5,SATURDAY,13,Y,1,0.05497405022921152,NA,NA,XAP,Refused,-1150,XNA,HC,"Spouse, partner",Repeater,Computers,POS,XNA,Regional / Local,150,Consumer electronics,16,high,POS household with interest,NA,NA,NA,NA,NA,NA
1991341,148079,Cash loans,NA,0,0,NA,NA,THURSDAY,14,Y,1,NA,NA,NA,XNA,Canceled,-6,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2027732,400662,Consumer loans,10965.87,113071.5,125010,0,113071.5,TUESDAY,15,Y,1,0,NA,NA,XAP,Approved,-401,Cash through the bank,XAP,NA,Repeater,Computers,POS,XNA,Country-wide,1775,Consumer electronics,12,low_action,POS household without interest,365243,-370,-40,-40,-32,0
1019198,369037,Cash loans,NA,0,0,NA,NA,MONDAY,14,Y,1,NA,NA,NA,XNA,Canceled,-65,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2430340,142726,Cash loans,24572.385,315000,340573.5,NA,315000,THURSDAY,10,Y,1,NA,NA,NA,XNA,Approved,-928,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,365243,-898,-388,-598,-589,1
1098652,166266,Cash loans,NA,0,0,NA,NA,TUESDAY,16,Y,1,NA,NA,NA,XNA,Canceled,-370,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2341348,130086,Cash loans,12333.78,171000,187929,NA,171000,SATURDAY,11,Y,1,NA,NA,NA,XNA,Approved,-466,Cash through the bank,XAP,Family,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,365243,-436,74,365243,365243,1
2054158,137080,Cash loans,21924,315000,315000,NA,315000,WEDNESDAY,11,Y,1,NA,NA,NA,XNA,Approved,-903,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),6,XNA,18,low_normal,Cash X-Sell: low,365243,-873,-363,-873,-856,0
2582815,204876,Revolving loans,4500,225000,180000,NA,225000,SUNDAY,9,N,0,NA,NA,NA,XAP,Refused,-303,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,NA,NA,NA,NA,NA,NA
2576491,451154,Cash loans,NA,0,0,NA,NA,TUESDAY,11,Y,1,NA,NA,NA,XNA,Canceled,-92,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1777826,304569,Cash loans,25932.915,450000,533160,NA,450000,SUNDAY,11,Y,1,NA,NA,NA,Other,Approved,-391,Cash through the bank,XAP,NA,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48,middle,Cash Street: middle,365243,-361,1049,-121,-118,1
1640813,113846,Consumer loans,6816.06,35955,33961.5,3595.5,35955,THURSDAY,14,Y,1,0.10426355575888284,NA,NA,XAP,Approved,-2379,Cash through the bank,XAP,Unaccompanied,Refreshed,Mobile,POS,XNA,Country-wide,18,Connectivity,6,high,POS mobile with interest,365243,-2348,-2198,-2198,-2194,1
1607534,248035,Cash loans,NA,0,0,NA,NA,SATURDAY,13,Y,1,NA,NA,NA,XNA,Canceled,-220,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1618916,217444,Consumer loans,4207.095,42075,37867.5,4207.5,42075,WEDNESDAY,13,Y,1,0.1089090909090909,NA,NA,XAP,Approved,-2755,XNA,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Stone,100,Consumer electronics,10,low_normal,POS household without interest,365243,-2717,-2447,-2537,-2534,0
1550994,193080,Consumer loans,14255.64,113935.5,111564,11394,113935.5,MONDAY,16,Y,1,0.1009214676408352,NA,NA,XAP,Approved,-579,Cash through the bank,XAP,NA,New,Computers,POS,XNA,Country-wide,20,Connectivity,10,high,POS mobile with interest,365243,-548,-278,-278,-272,0
2082679,107170,Consumer loans,4603.59,56701.35,45360,11341.35,56701.35,MONDAY,18,Y,1,0.21783892591301943,0.1607163096452454,0.715644820295983,XAP,Approved,-504,Cash through the bank,XAP,NA,New,Mobile,POS,XNA,Country-wide,60,Connectivity,12,middle,POS mobile with interest,365243,-458,-128,-368,-365,0
2415339,445163,Cash loans,18274.545,180000,197820,NA,180000,TUESDAY,15,Y,1,NA,NA,NA,Journey,Approved,-531,XNA,XAP,NA,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18,high,Cash Street: high,365243,-501,9,365243,365243,1
1498210,142731,Revolving loans,18000,360000,360000,NA,360000,MONDAY,9,Y,1,NA,NA,NA,XAP,Refused,-133,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,NA,NA,NA,NA,NA,NA
1275005,329163,Consumer loans,NA,0,0,NA,NA,MONDAY,11,Y,1,NA,NA,NA,XAP,Canceled,-634,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,POS other with interest,NA,NA,NA,NA,NA,NA
1070391,390346,Cash loans,NA,0,0,NA,NA,THURSDAY,15,Y,1,NA,NA,NA,XNA,Canceled,-153,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2333116,305259,Revolving loans,2250,45000,45000,NA,45000,FRIDAY,15,Y,1,NA,NA,NA,XAP,Approved,-276,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Country-wide,300,Consumer electronics,0,XNA,Card Street,365243,365243,365243,365243,365243,0
1874447,295892,Cash loans,16551.45,472500,566055,NA,472500,THURSDAY,13,Y,1,NA,NA,NA,XNA,Approved,-548,Cash through the bank,XAP,NA,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,365243,-518,1252,-308,-300,1
1317444,319174,Revolving loans,2250,45000,45000,NA,45000,THURSDAY,17,Y,1,NA,NA,NA,XAP,Approved,-518,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,walk-in,Stone,121,Consumer electronics,0,XNA,Card Street,-518,-472,365243,365243,365243,0
1750676,347129,Cash loans,5825.565,67500,74182.5,NA,67500,THURSDAY,8,Y,1,NA,NA,NA,Purchase of electronic equipment,Refused,-408,Cash through the bank,SCO,Family,Repeater,XNA,Cash,walk-in,Country-wide,15,Connectivity,18,middle,Cash Street: middle,NA,NA,NA,NA,NA,NA
2222164,230673,Consumer loans,13923.18,156132,137268,31230,156132,WEDNESDAY,13,Y,1,0.20185586233017064,NA,NA,XAP,Approved,-1135,Cash through the bank,XAP,Unaccompanied,Refreshed,Computers,POS,XNA,Country-wide,7120,Consumer electronics,12,middle,POS household with interest,365243,-1104,-774,-924,-921,0
1853073,275279,Consumer loans,6665.445,121509,147172.5,0,121509,FRIDAY,5,Y,1,0,NA,NA,XAP,Approved,-592,XNA,XAP,NA,New,Consumer Electronics,POS,XNA,Country-wide,1084,Consumer electronics,24,low_action,POS household without interest,365243,-560,130,-200,-198,0
1109492,238204,Cash loans,11839.275,121500,152883,NA,121500,TUESDAY,9,Y,1,NA,NA,NA,XNA,Approved,-1453,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,365243,-1423,-913,-1243,-1238,1
2687628,448607,Cash loans,19117.755,157500,167895,0,157500,TUESDAY,15,Y,1,0,NA,NA,XNA,Approved,-2189,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12,high,Cash Street: high,365243,-2159,-1829,-1829,-1827,1
1227803,455617,Cash loans,NA,0,0,NA,0,FRIDAY,10,Y,1,NA,NA,NA,XNA,Unused offer,-1322,Cash through the bank,CLIENT,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1860113,242377,Cash loans,NA,0,0,NA,NA,SATURDAY,10,Y,1,NA,NA,NA,XNA,Canceled,-375,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1856335,236373,Cash loans,10463.22,90000,95940,NA,90000,THURSDAY,19,Y,1,NA,NA,NA,XNA,Approved,-1315,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-1283,-953,-1133,-1130,0
1271411,410925,Consumer loans,36953.325,400500,360450,40050,400500,SATURDAY,15,Y,1,0.1089090909090909,NA,NA,XAP,Approved,-812,Cash through the bank,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Stone,68,Clothing,12,middle,POS industry with interest,365243,-781,-451,-631,-622,0
2375950,453501,Cash loans,NA,0,0,NA,NA,MONDAY,12,Y,1,NA,NA,NA,XNA,Canceled,-171,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1111795,230419,Consumer loans,7344,74250,73440,7425,74250,SUNDAY,14,Y,1,0.1,NA,NA,XAP,Approved,-2266,Cash through the bank,XAP,Family,Repeater,Furniture,POS,XNA,Stone,120,Consumer electronics,12,middle,POS household with interest,365243,-2235,-1905,-1905,-1902,0
1905762,393348,Cash loans,10073.97,112500,123637.5,0,112500,TUESDAY,14,Y,1,0,NA,NA,XNA,Approved,-2451,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,high,Cash Street: high,365243,-2421,-1911,-2031,-2026,1
1841851,334263,Cash loans,NA,0,0,NA,NA,TUESDAY,15,Y,1,NA,NA,NA,XNA,Refused,-259,XNA,HC,NA,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2621833,344093,Consumer loans,21506.76,284481,284481,0,284481,THURSDAY,15,Y,1,0,NA,NA,XAP,Approved,-1354,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Stone,1010,Consumer electronics,18,middle,POS household with interest,365243,-1323,-813,-843,-839,0
2725490,398070,Consumer loans,NA,32805,32805,NA,32805,SUNDAY,14,Y,1,NA,NA,NA,XAP,Unused offer,-1566,Cash through the bank,CLIENT,Family,New,Mobile,XNA,XNA,Country-wide,50,Connectivity,NA,XNA,POS mobile with interest,NA,NA,NA,NA,NA,NA
1780417,190442,Consumer loans,8995.05,81855,81855,0,81855,TUESDAY,8,Y,1,0,NA,NA,XAP,Approved,-672,Cash through the bank,XAP,NA,New,Mobile,POS,XNA,Country-wide,30,Connectivity,10,low_normal,POS mobile without interest,365243,-632,-362,-362,-359,0
2334549,282880,Consumer loans,8998.695,33975,31585.5,3397.5,33975,SATURDAY,9,Y,1,0.10577098486797484,NA,NA,XAP,Approved,-2569,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,25,Connectivity,4,high,POS mobile with interest,365243,-2538,-2448,-2448,-2442,1
2045247,224164,Cash loans,66732.66,679500,702819,NA,679500,MONDAY,12,Y,1,NA,NA,NA,XNA,Approved,-386,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12,low_normal,Cash X-Sell: low,365243,-356,-26,-266,-264,1
1142771,380490,Consumer loans,5630.31,74475,74475,0,74475,MONDAY,9,Y,1,0,NA,NA,XAP,Refused,-954,XNA,HC,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,60,Furniture,18,middle,POS industry with interest,NA,NA,NA,NA,NA,NA
1428425,166945,Cash loans,18647.775,225000,284400,NA,225000,THURSDAY,15,Y,1,NA,NA,NA,XNA,Refused,-274,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,NA,NA,NA,NA,NA,NA
2038253,218311,Revolving loans,NA,0,0,NA,NA,THURSDAY,9,Y,1,NA,NA,NA,XAP,Canceled,-155,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Card Street,NA,NA,NA,NA,NA,NA
1556843,329367,Consumer loans,4971.645,55179,55179,0,55179,FRIDAY,15,Y,1,0,NA,NA,XAP,Approved,-1557,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,3500,Consumer electronics,12,low_action,POS household without interest,365243,-1525,-1195,-1195,-1191,0
2100978,255725,Cash loans,32043.6,270000,270000,NA,270000,WEDNESDAY,12,Y,1,NA,NA,NA,Other,Approved,-272,Cash through the bank,XAP,NA,Repeater,XNA,Cash,walk-in,Contact center,0,XNA,12,high,Cash Street: high,365243,-242,88,365243,365243,0
1660759,103456,Consumer loans,4780.35,52339.5,47101.5,5238,52339.5,FRIDAY,12,Y,1,0.10899336412877812,NA,NA,XAP,Approved,-661,Cash through the bank,XAP,NA,New,Mobile,POS,XNA,Country-wide,39,Connectivity,12,middle,POS mobile with interest,365243,-617,-287,-557,-540,0
1137636,442564,Cash loans,48128.895,1215000,1338493.5,NA,1215000,SATURDAY,13,Y,1,NA,NA,NA,XNA,Approved,-439,Cash through the bank,XAP,NA,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42,low_normal,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
2259713,336511,Cash loans,21709.125,450000,512370,NA,450000,THURSDAY,11,Y,1,NA,NA,NA,XNA,Approved,-299,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,low_normal,Cash X-Sell: low,365243,-269,781,365243,365243,1
1747867,225953,Cash loans,5530.5,45000,45000,0,45000,THURSDAY,12,Y,1,0,NA,NA,XNA,Approved,-2735,XNA,XAP,NA,New,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,10,middle,Cash Street: middle,365243,-2705,-2435,-2525,-2522,0
1980949,416496,Consumer loans,11646.315,249768,254268,0,249768,FRIDAY,15,Y,1,0,NA,NA,XAP,Approved,-406,Cash through the bank,XAP,NA,New,Audio/Video,POS,XNA,Country-wide,550,Consumer electronics,24,low_action,POS household without interest,365243,-373,317,365243,365243,0
2776523,232705,Cash loans,15562.935,337500,399870,NA,337500,THURSDAY,8,Y,1,NA,NA,NA,XNA,Approved,-746,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,middle,Cash X-Sell: middle,365243,-716,694,365243,365243,1
1080313,231762,Cash loans,24028.965,229500,241618.5,NA,229500,FRIDAY,18,Y,1,NA,NA,NA,XNA,Approved,-225,Cash through the bank,XAP,Other_A,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-195,135,-165,-160,1
2198052,337601,Cash loans,20924.1,427500,427500,NA,427500,TUESDAY,11,Y,1,NA,NA,NA,XNA,Refused,-202,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,48,middle,Cash X-Sell: middle,NA,NA,NA,NA,NA,NA
